proposal_id,obj_id,ra,dec,epoch,tract,patch,input_catalog_name,input_catalog_obj_id
S21B-EN01,42688010667426100,351.20260876275415,0.8424977152817937,J2000.0,9706,405,hscssp_pdr3_dud,42688010667426100
S21B-EN01,42688010667426481,351.0634023099079,0.8551839753036028,J2000.0,9706,405,hscssp_pdr3_dud,42688010667426481
S21B-EN01,42688010667426759,351.1455730166717,0.8644323528132639,J2000.0,9706,405,hscssp_pdr3_dud,42688010667426759
S21B-EN01,42688010667427243,351.14837217511723,0.8809898304720005,J2000.0,9706,405,hscssp_pdr3_dud,42688010667427243
S21B-EN01,42688010667428757,351.15669933627424,0.9469576368750265,J2000.0,9706,405,hscssp_pdr3_dud,42688010667428757
S21B-EN01,42688010667429328,351.19601739381267,0.9908109677338883,J2000.0,9706,405,hscssp_pdr3_dud,42688010667429328
S21B-EN01,42688010667437042,351.20123753415606,0.8478334765462242,J2000.0,9706,405,hscssp_pdr3_dud,42688010667437042
S21B-EN01,42688010667438427,351.1268926943626,0.9075039301281637,J2000.0,9706,405,hscssp_pdr3_dud,42688010667438427
S21B-EN01,42688010667439159,351.13779453269825,0.9283049713559641,J2000.0,9706,405,hscssp_pdr3_dud,42688010667439159
S21B-EN01,42688010667440010,351.19635150263264,1.0011652241305027,J2000.0,9706,405,hscssp_pdr3_dud,42688010667440010
S21B-EN01,42688126631545824,350.8716501467815,0.011455380460926583,J2000.0,9706,500,hscssp_pdr3_dud,42688126631545824
S21B-EN01,42688126631545825,350.8683937552032,0.011307290824292542,J2000.0,9706,500,hscssp_pdr3_dud,42688126631545825
S21B-EN01,42688126631546204,350.9992193129942,0.025033004371526522,J2000.0,9706,500,hscssp_pdr3_dud,42688126631546204
S21B-EN01,42688126631547052,350.8903748090466,0.05602936222245834,J2000.0,9706,500,hscssp_pdr3_dud,42688126631547052
S21B-EN01,42688126631562579,350.90683543655143,0.029199714807147118,J2000.0,9706,500,hscssp_pdr3_dud,42688126631562579
S21B-EN01,42688126631563154,351.0038342724929,0.03717383997386928,J2000.0,9706,500,hscssp_pdr3_dud,42688126631563154
S21B-EN01,42688126631564495,350.96605261562775,0.07746264043794907,J2000.0,9706,500,hscssp_pdr3_dud,42688126631564495
S21B-EN01,42688126631564515,350.92624785630943,0.07687565648820469,J2000.0,9706,500,hscssp_pdr3_dud,42688126631564515
S21B-EN01,42688130926511259,350.8752011023499,0.11882890887551203,J2000.0,9706,501,hscssp_pdr3_dud,42688130926511259
S21B-EN01,42688130926512323,350.99526429596665,0.14945363420794702,J2000.0,9706,501,hscssp_pdr3_dud,42688130926512323
S21B-EN01,42688130926512468,350.97863657622895,0.15309468067958606,J2000.0,9706,501,hscssp_pdr3_dud,42688130926512468
S21B-EN01,42688130926512945,350.9522451176872,0.16781532595319412,J2000.0,9706,501,hscssp_pdr3_dud,42688130926512945
S21B-EN01,42688130926513026,350.85520165992733,0.16982885339197568,J2000.0,9706,501,hscssp_pdr3_dud,42688130926513026
S21B-EN01,42688130926514941,350.92392986913256,0.22683551215978295,J2000.0,9706,501,hscssp_pdr3_dud,42688130926514941
S21B-EN01,42688130926515333,350.9723076778357,0.23803563771892303,J2000.0,9706,501,hscssp_pdr3_dud,42688130926515333
S21B-EN01,42688130926516517,351.01390464948213,0.27483200353662185,J2000.0,9706,501,hscssp_pdr3_dud,42688130926516517
S21B-EN01,42688130926516548,350.9441146497185,0.27591924490412445,J2000.0,9706,501,hscssp_pdr3_dud,42688130926516548
S21B-EN01,42688130926517484,350.8730296479169,0.11078438541067913,J2000.0,9706,501,hscssp_pdr3_dud,42688130926517484
S21B-EN01,42688130926518337,350.98619016083694,0.2514909185421526,J2000.0,9706,501,hscssp_pdr3_dud,42688130926518337
S21B-EN01,42688130926526248,350.91399468374533,0.09119974428054703,J2000.0,9706,501,hscssp_pdr3_dud,42688130926526248
S21B-EN01,42688130926526330,350.9718276453027,0.0930348324003801,J2000.0,9706,501,hscssp_pdr3_dud,42688130926526330
S21B-EN01,42688130926527788,350.9142026668409,0.12574697832233658,J2000.0,9706,501,hscssp_pdr3_dud,42688130926527788
S21B-EN01,42688130926527983,350.8738110916846,0.1297108714411125,J2000.0,9706,501,hscssp_pdr3_dud,42688130926527983
S21B-EN01,42688130926529793,350.8904133479882,0.19010778220538443,J2000.0,9706,501,hscssp_pdr3_dud,42688130926529793
S21B-EN01,42688130926531532,350.97525697816803,0.2743196193472074,J2000.0,9706,501,hscssp_pdr3_dud,42688130926531532
S21B-EN01,42688130926531588,350.9114571212594,0.2422826941878514,J2000.0,9706,501,hscssp_pdr3_dud,42688130926531588
S21B-EN01,42688130926532719,350.9741218022456,0.26802434162263383,J2000.0,9706,501,hscssp_pdr3_dud,42688130926532719
S21B-EN01,42688130926533070,351.01673459493634,0.2035078747209086,J2000.0,9706,501,hscssp_pdr3_dud,42688130926533070
S21B-EN01,42688130926534132,350.86522633988847,0.23372897975194676,J2000.0,9706,501,hscssp_pdr3_dud,42688130926534132
S21B-EN01,42688135221477616,351.0125574993406,0.28311547285938077,J2000.0,9706,502,hscssp_pdr3_dud,42688135221477616
